text
"American families across the country are facing rising costs on everything from gas to groceries. 

The Build Back Better Act will lower costs for health care, child care, and elder care—and cut taxes for the middle class. Let’s pass it."
"Congress can help ease inflationary pressures and lower costs for working families. 

Let’s pass the Build Back Better Act."
"COVID-19 has disrupted supply chains around the world. Now, even in the midst of a historic economic recovery, Americans are facing prices that are just too high. 

We must pass the Build Back Better Act to lower costs for working families and help get people back to work."
The Build Back Better Framework will strengthen the middle class by bringing down costs on everyday essentials and enacting tax cuts for the middle class—and we’ll get it done by asking the wealthiest to pay their fair share.
"The Build Back Better Framework will be the largest effort to combat climate change in American history—and through this effort, we’ll grow industries here in the United States; create good-paying union jobs; and combat environmental injustice."
"Our economy has created 5.6 million jobs since January and unemployment is below 5%. 

But Americans across the country are facing prices that are just too high. We must pass the Build Back Better Act to lower costs for working families and help get people back to work."
"Lowering costs for American families is a top priority. 

The Bipartisan Infrastructure Deal will strengthen the supply chain and reduce bottlenecks, and Build Back Better will ease inflationary pressures and lower costs for working families."
"Despite our historic recovery, families are still feeling a strain. The Bipartisan Infrastructure Deal will help:

- Bring down costs
- Reduce bottlenecks
- Get goods to market faster

And Build Back Better will help ease inflationary pressures and lower costs for families."
"The Bipartisan Infrastructure Deal will lower costs and reduce supply chain bottlenecks.

Now, let's pass Build Back Better—which 17 Nobel Prize winning economists say will ease longer-term inflationary pressures and lower costs for American families."
"The Build Back Better Framework will be a transformative investment in our future. Together, we can grow the economy from the bottom up and the middle out so that everyone gets ahead."
Tune in as I deliver remarks at the National Veterans Day Observance at the Memorial Amphitheater. https://t.co/9OvletPbjI
"Less than 1% of Americans currently serve in our military and while we can never fully repay the debt we owe these heroes, it is our sacred obligation to properly care for and support them. 

This Veterans Day, we honor all those who have answered the call to serve. https://t.co/DBAMdlvUJK"
"With the Build Back Better Framework, we will make health care more affordable for millions of Americans."
"Under the Build Back Better Framework, we will create millions of good-paying jobs, spur long-term growth, lower costs for working families, and set America on course to meet our greenhouse gas emissions targets."
"The Bipartisan Infrastructure Deal is a historic investment in our nation’s public infrastructure. 

We will rebuild our roads and bridges, provide clean drinking water, expand broadband access, invest in clean energy, and create good-paying jobs across the country."
"Today, we learned that we have had six consecutive weeks of decline in new unemployment claims. Unemployment claims are down 70% since I took office and falling at the fastest rate since the 1950s.

America is getting back to work."
"Climate action is not just a moral imperative: it’s also an economic imperative. Investing in our clean energy future leads not only to good-paying jobs and economic recovery, but to making the world a better place for future generations."
"The historic Bipartisan Infrastructure Deal will help American workers and businesses win the 21st century. I’m speaking about this and more with you this afternoon. RSVP now.
https://t.co/cyxzWs95gF"
"The Build Back Better Act will be a once-in-a-generation investment in our people, reducing the cost of child care and elder care, providing universal pre-K for every 3-year-old and 4-year-old, and lowering prescription drug costs.
https://t.co/oNRgg0c643"
"From the creation of over 5.6 million jobs to the unemployment rate reaching a pandemic-low of 4.6%, America is getting back to work. 

And thanks to the American Rescue Plan, we’ve managed it two years sooner than forecasters predicted we could.
https://t.co/uw4GWPYoCw"
"Folks, I’m excited to share that I’m hosting a virtual grassroots event tomorrow to discuss our historic Bipartisan Infrastructure Deal and the impact it will have on our country’s future. RSVP now. 
https://t.co/cyxzWsqG8d"
"With the Bipartisan Infrastructure Deal and the Build Back Better Agenda, fifty years from now, people will look back and say this was the moment when America decided to win the competition of the 21st century. https://t.co/BnUQvEGRmZ"
"When it comes to manufacturing, the Bipartisan Infrastructure Deal will get America off the sidelines.
https://t.co/xsqs0EE5Je"
"After months of negotiations, we reached a deal on prescription drug prices last week. It’s going to lower prices for folks like Gail and make a real difference in the lives of Americans across the country. https://t.co/n3jKc0OonB"
"On average, families spend $11,000 a year on child care—and sometimes even more. How are working families supposed to get ahead?

Our Build Back Better Framework will ensure nearly all families earning under $300,000 a year won’t pay more than 7% of their income on child care."
"There are no Republican bridges or Democratic roads. The Bipartisan Infrastructure Deal is a win for the American people—but there is still more work to do. 

Now, we must pass the Build Back Better Framework."
"The Bipartisan Infrastructure Deal will help ease inflationary pressures, lowering costs for working families.
https://t.co/FOcchsNWgN"
"The Build Back Better Framework is a historic investment in addressing the climate crisis.
https://t.co/yDapwpZUTy"
"For all of you at home who feel left behind and forgotten in an economy that is changing rapidly, this bill is for you.
https://t.co/0Q5ZIvCrLQ"
Climate change is an existential threat to our planet. That’s why the Build Back Better Framework will be an unprecedented effort to combat climate change and puts the United States on track to meet our target of reducing greenhouse gas emissions in half by the year 2030.
"The Bipartisan Infrastructure Deal has passed both houses of Congress. 

After years of “infrastructure week,” I look forward to signing this historic legislation that will make a once-in-a-generation investment in America’s future."
"In our first 10 months, we have worked to:
— Get Americans back to work
— Get shots in arms
— Build a path out of this pandemic
— Safely reopen schools
— Pass the historic Bipartisan Infrastructure Deal

We're on the right track, but our work is far from over."
"One year ago this month, the people of this nation made their voices heard and delivered a clear victory, won with the most votes ever cast for a presidential ticket in the history of this country. 

Now, we're on our way to building our country back better, one day at a time. https://t.co/epGwWjIU2u"
"Together, our infrastructure bill and our Build Back Better Act are the highest value investments that we can make to grow the economy. They will create millions of jobs, increase productivity and wages and reduce costs, and generate significant and historic economic growth."
"Our infrastructure bill will make high-speed internet affordable and available everywhere in America, so no parent has to sit in the parking lot of a fast food restaurant so their child can access the internet to do their homework."
"The Bipartisan Infrastructure Deal that passed the House of Representatives will create good-paying union jobs and will transform our nation’s transportation system. 
https://t.co/sge7GUtSiG"
"The House passed the Bipartisan Infrastructure Deal, a once-in-a-generation investment that will create millions of jobs modernizing our infrastructure, and a rule that will allow passage of my Build Back Better Act.

We need to deliver. Yesterday, we proved we can."
I am so happy to say that it’s infrastructure week. https://t.co/qoeyiCvegb
"I am urging all members to vote for both the rule for consideration of the Build Back Better Act and final passage of the Bipartisan Infrastructure bill tonight.

I am confident that during the week of November 15, the House will pass the Build Back Better Act."
"The Build Back Better Framework lowers your bills for health care, child care, prescription drugs, and preschool. Plus, families get a tax cut. 

That's how we’ll give people across our country some breathing room."
"Thanks to our American Rescue Plan and a successful vaccine deployment, America continues to add jobs at a record pace. Our economy is on the move.
https://t.co/mtm18TseYG"
Action on climate change is a moral imperative. But it is also an economic imperative. We must build an equitable clean energy future that creates millions of good-paying jobs.
"Over 5.6 million jobs created. Under 5% unemployment. 

This is a significant improvement from when I took office, and a sign that we are on the right track."
"Our message to the world is that the United States will be a partner as we tackle this climate crisis. 

That’s why we’re working on delivering our goal of reducing U.S. gas emissions by at least 50% by 2030.
https://t.co/naF9BmNtt6"
"For children, learning and socializing with their classmates and teachers makes a world of difference from having to learn from home. 

Vaccinating our children will not only help us save lives, but will help us keep our schools open and keep our kids in the classroom."
"An investment in our children is an investment in our future. That’s why the Build Back Better Framework will deliver two years of free, universal preschool for more than six million children ages 3 and 4."
"May the light of Diwali remind us that from darkness there is knowledge, wisdom, and truth. From division, unity. From despair, hope.

To Hindus, Sikhs, Jains, and Buddhists celebrating in America and around the world — from the People’s House to yours, happy Diwali. https://t.co/1ubBePGB4f"
"The bottom line: We’ve secured enough supply for every child in America to receive a COVID-19 vaccine. 
https://t.co/S35R34wwjw"
"We have already made extraordinary progress to put this pandemic behind us, and today, millions of parents can find relief in knowing that children between the ages of 5 and 11 are now eligible to receive a COVID-19 vaccine. 

Visit https://t.co/EwdQ2dFHwG to make an appointment. https://t.co/R0E8UCYT7g"
"Within the growing climate catastrophe, there is incredible opportunity—not just for the United States, but for all of us. 
https://t.co/pAu676gDeD"
"It’s Election Day, Virginia and New Jersey.

Check https://t.co/Hy8C4mIL2M to confirm your polling place and go vote."
"The Build Back Better Framework will cut U.S. greenhouse gas emissions by well over a gigaton by 2030, make energy bills more affordable  for Americans, and deliver cleaner air and water for our children."
"Go vote, Virginia and New Jersey! https://t.co/eoxT07d7QB"
"Climate change is already ravaging the world. We know that none of us can escape the worst that’s yet to come if we fail to seize this moment.
https://t.co/g6ESsvqV5b"
"The Build Back Better Framework is the most significant investment to combat the climate crisis that any advanced nation has ever made.
https://t.co/yNkEXZzjRa"
"Virginia and New Jersey, there are only a few days left to get out the vote and help elect @TerryMcAuliffe, @PhilMurphyNJ, and other Democrats up and down the ballot. https://t.co/Hy8C4mIL2M"
"With the investments in the Build Back Better Framework, there will be no stopping the American people. https://t.co/ilFX4DxkI6"
Let’s turn out Virginia for @TerryMcAuliffe: https://t.co/Hy8C4mIL2M. https://t.co/dIsOc4lYj7
"Virginia, you've made incredible progress over the last few years on jobs, the economy, health care, education, growing the middle class, and more. 

To protect that progress, you have to once again show up for democracy and make sure to vote on Tuesday. The country is watching."
".@TerryMcAuliffe is the proven leader who will move Virginia forward. 

Virginia, make sure you show up and vote before polls close on 11/2. Every vote matters. https://t.co/dR08gt64QP"
"The Build Back Better Framework will make the most significant investment to deal with the climate crisis—beyond any other advanced nation in the world.
https://t.co/FcamNccHg8"
"Tune in now to join @KamalaHarris and @TerryMcAuliffe as they get out the vote in Norfolk, Virginia with special guest @Pharrell. https://t.co/a8imAatpHH"
"Virginia, you can’t take anything for granted. Vote. https://t.co/pqh6vzR0Tu"
"Nearly 2 million women in America are not working today because they can’t afford child care. 

The Build Back Better Framework will help working families by ensuring nearly all middle-class families will pay no more than 7% of their income on child care."
"Virginia, reproductive rights are under attack throughout the country and we must elect leaders who are absolutely committed to protecting those rights.  

@TerryMcAuliffe has made it clear that he will be a brick wall against anyone trying to threaten reproductive rights."
"It’s time to deal the middle class back in. 
https://t.co/FOsaDL84jI"
"Later today, @KamalaHarris will join @HarrisonJaime for a grassroots event to discuss how the Build Back Better Framework will invest in the American people. Let’s get this done.

RSVP here: https://t.co/WdP6DytKcr"
"Through the Build Back Better Framework, we’re going to create an economy that works for working families, not just the few at the top. 

And if you earn less than $400,000, you won't pay a single penny more in federal taxes. Period."
"Let’s get the Build Back Better framework done.
https://t.co/x565C1wZQ3"
The Build Back Better Framework will lower costs for working families without adding to the deficit.
The Build Back Better Framework will deliver two years of free preschool for every 3- and 4-year-old in America and save most American families more than half of their spending on child care.
"With the Build Back Better Framework, we will:

✅ Deliver free, universal pre-K for 3- and 4-year-olds
✅ Embark on an unprecedented effort to combat climate change
✅ Create millions of good-paying jobs
✅ Make health care more affordable for millions of Americans"
"The Build Back Better Framework will set the U.S. on course to meet our climate targets, create millions of good-paying jobs, and grow our economy from the bottom up and the middle out.

It’s fully paid for by asking corporations and the wealthiest to reward work, not wealth."
"Virginia, show up.
Show up like you did for Barack and me.
Show up like you did for me and Kamala.

And show up for a proven leader like @TerryMcAuliffe. Vote. https://t.co/fU8Jc1RmYr"
"Folks, @KamalaHarris is headed down to Norfolk this Friday to get out the vote with @TerryMcAuliffe. Register now to join them.
https://t.co/mT9kMgfDFM"
"Under my Build Back Better Agenda, no middle-class family will spend more than 7% of their income on child care."
"Tune in as I join @TerryMcAuliffe in Arlington to get out the vote.

One week to go, Virginia. Let’s do this. https://t.co/YDyLyUmLyd"
"It isn't enough just to invest in our physical infrastructure—we also have to invest in our people. 

That’s what the Build Back Better Agenda does: Invests in child care, combats the climate crisis, and makes us competitive in the 21st century."
"The Build Back Better Agenda is about betting on America, believing in America, and believing in the American people.
https://t.co/1KHD6ZbpHu"
"For too long, the backbone of this country—the middle class—has been dealt out. It's time to deal them back in."
"The Build Back Better Agenda and the Bipartisan Infrastructure Deal are about competitiveness versus complacency.
https://t.co/J2ORJsyZti"
"Folks, @TerryMcAuliffe has been here before, he knows what to do, and he knows how to deliver results for Virginia. 

Join us for a campaign rally in Arlington tomorrow night. https://t.co/ZYbRaFa40N"
At least 55 corporations in America didn't pay a single penny in federal income tax last year. That’s got to change—and my Build Back Better Agenda will get it done.
"Today, I’m heading to New Jersey to highlight the need for my Build Back Better Agenda and Bipartisan Infrastructure Deal. This is our moment to invest in American families, revitalize our nation’s infrastructure, and win the competition for the 21st century."
"To make good on the full promise of America, we have to protect the fundamental and sacred right to vote. https://t.co/iExJiKeKyV"
"In just nine months, we have nominated more Black women to the federal circuit courts and more public defenders to the bench than any administration in all of American history. 

And we’re just getting started."
"The last four years, every month was infrastructure month. But nothing happened. 

We can't afford to sit while other countries pass us by.
https://t.co/flOouuGsLU"
"The struggle for our democracy is no longer just about who gets to vote. It’s about who counts the votes—and whether they should count at all. 

Jim Crow is alive and well in the 21st century.
https://t.co/ErmdUltVfa"
HAPPENING NOW: President @BarackObama is in Richmond with @TerryMcAuliffe to help get out the vote in Virginia! Tune in: https://t.co/B0aVcueeJc
"When I ran for president, I resolved to bring Scranton values to bear.

We’re going to build the economy from the ground up and the middle out, not from the top down.
https://t.co/dAs96r22fc"
"Having a broken spirit is no different than having a broken arm.
https://t.co/VSmOQtQ3RX"
"Universal pre-K for 3- and 4-year-olds is not just an investment in education, it’s an investment in the future of America. 

We’re going to get it done with the Build Back Better Agenda.
https://t.co/FR3mzzbb4A"
"Compromise has become a dirty word – but bipartisan compromise is still possible. 

I’m going to see it through. https://t.co/6cDhri0Ivg"
"Climate change is an existential threat to humanity.

That’s why I’m making a commitment to get to net-zero emissions on electric power by 2035 and net-zero emissions across the board by 2050 or before."
"It’s time corporate America and the super-wealthy start paying their fair share.
https://t.co/rjErYTQKqk"
"I ran for president for three reasons:
To restore the soul and decency of our country. 
To rebuild our economy from the bottom up and the middle out. 
And to help unite our country.

We’re on the right track—but there’s still work to be done."
The sacred right to vote is under unrelenting assault across the country — and the Senate needs to take action to protect it. Senate Republicans need to allow a debate and let there be a vote on the Freedom to Vote Act. Democracy — the very soul of America — is at stake.
"Building back better starts in the states. Since flipping the legislature in 2019, Virginia Democrats have been a model of progress—including helping us vaccinate folks to beat the pandemic. To keep our progress, we must elect @TerryMcAuliffe and Democrats up and down the ballot. https://t.co/NsJiiPNzlv"
"For the better part of the 20th century, America led the world in investments in ourselves, in our people, in our country. But now, we risk losing our edge as a nation. Passing the Build Back Better Agenda will help us regain the momentum that we’ve lost."
"Jill and I are deeply saddened by the passing of our dear friend and a patriot of unmatched honor and dignity, General Colin Powell. Time and again, he put country before self, before party, before all else—in uniform and out. He will be remembered as one of our great Americans."
"Folks, Virginia has an important election coming up on November 2 and we need your help reaching out to voters across the state to get out the vote. Sign up today to join a phone bank: https://t.co/FGrVXHp748"
A teacher shouldn’t pay a higher tax rate than a profitable company. It’s time we reward work in this country—not just wealth.
"Passing the Build Back Better Agenda is about competitiveness versus complacency.
Opportunity versus decay.  
Leading the world or letting the world pass us by.

When workers and families have a better shot, America has a better shot."
"The 21st century Jim Crow assault is real. It's unrelenting, and we're going to challenge it vigorously. https://t.co/jGkrvWB5Ev"
"It’s time to build an economy that works for working families. An economy where people from every race, background, and religion can get ahead.

Our Build Back Better Agenda will get it done."
The voter registration deadline is coming up in several states. Make sure you’re registered to vote at https://t.co/Hy8C4mIL2M and vote for Democrats up and down the ballot to keep America moving forward. https://t.co/c9DiEScQon
To everyone at today’s National Peace Officers’ Memorial Service: Your loss is our nation’s loss. Your pain is our nation’s pain. May the souls of those you love — and those with whom you have served — rest in peace and rise in glory. https://t.co/Ww5alp3vft
"With the expanded Child Tax Credit, working families are getting the relief they need thanks to the American Rescue Plan. 

This money is making a difference for countless Americans and lifting millions of kids out of poverty."
"Today, another round of payments from the expanded Child Tax Credit will help millions of families across the country with payments of up to $300 per child. 

This is just the first step. Our Build Back Better Agenda will extend this benefit for years to come."
The evidence is clear: Vaccination requirements work. https://t.co/aODppNEa7F
"More than 1 out of 3 eligible seniors have already received their COVID-19 booster. 

We’re going to continue to provide that protection to seniors and everyone else as we head into the holiday season. Together, we can put this pandemic behind us."
A promise I didn’t take lightly. https://t.co/rkmkGRIUVi
Our plan to accelerate a path out of this pandemic is working. https://t.co/HodK4Y7glV
"Tomorrow, @DrBiden is back on the campaign trail for a grassroots event with @TerryMcAuliffe.

Virginia, you’re not going to find anyone who knows how to get more done than Terry. Let’s keep moving Virginia forward. RSVP now. 
https://t.co/V2t07vgPmp"
"After working closely with my team, the Port of Los Angeles is announcing today that it will begin operating 24 hours 7 days a week — which follows the Port of Long Beach’s commitment.

A 24/7 system is what most of the leading countries operate on. Except us. Until now."
"Folks, it’s been a month since I laid out my plan to accelerate the path out of this pandemic. We’ve made real progress, but we still have a long way to go.

There’s no better way to beat this pandemic than to get the vast majority of Americans vaccinated. It’s as simple as that."
"Virginia: Last year, the people voted and democracy prevailed. We have to do it again and elect @TerryMcAuliffe as governor.

Today is the last day to register to vote. Head to https://t.co/rqHXR7xuqW and make sure you're registered."
"For the first time since March 2020, the unemployment rate is below 5%. We still have more work to do, but recovery is moving forward even in the face of a pandemic."
"We have a plan. We have the tools. Let’s finish the job—get vaccinated.
https://t.co/b8jlTuDMTm"
"An average of 600,000 new jobs have been created every month since we took office. 

Jobs are up, wages are up, and unemployment is down. This progress is attributed to the hard work and resilience of the American people, who are battling through this pandemic."
"Let’s set one thing straight: The Bipartisan Infrastructure Deal and the Build Back Better Agenda are not about left versus right.

They’re about leading the world or continuing to let the world pass us by."
"Before the American Rescue Plan passed, the Congressional Budget Office projected that it would take until 2023 to get to a 4.8% unemployment rate.

We hit that rate in October of 2021."
"Here's the deal. Vaccine requirements are already proving that they work.

More than 185 million Americans are now fully vaccinated and more than 75% of eligible Americans have gotten at least one shot. That’s real progress."
"Let’s be clear: Vaccine requirements aren't about politics, they’re about saving lives.
https://t.co/LizrAytwGZ"
We’re making real progress for the American people. https://t.co/CqNYb5ZFwk
"Millions of American parents are feeling the squeeze, having a hard time doing their job, earning a paycheck, while taking care of their children or aging parents. My Build Back Better Agenda will change that."
"After the last administration chipped away their protections, today I’m proud to announce the protection and expansion of three of our most treasured national monuments:
 
- Bears Ears 
- Grand Staircase-Escalante
- Northeast Canyons and Seamounts"
"When we give working families a break, we're not just raising their quality of life—we're putting parents in a position to earn a paycheck. That's what the Bipartisan Infrastructure Deal and the Build Back Better Agenda are all about."
"Teachers and firefighters shouldn’t pay a higher tax rate than millionaires and billionaires.
https://t.co/02tU0LF7p1"
"Vaccination requirements work. They drive up vaccination rates, which makes our communities and schools safer, along with strengthening our economic recovery. Vaccine requirements are widely supported, proven successful, and quickly becoming the standard across the country. https://t.co/qo1swxjbYg"
"The Bipartisan Infrastructure Deal is about rebuilding our roads, our highways, our bridges, our ports, our airports, our broadband. It’s a blue-collar blueprint for rebuilding America."
"Our Bipartisan Infrastructure Deal and Build Back Better Agenda are not about left versus right—they’re about competitiveness versus complacency.
https://t.co/H54nLNbzqL"
"Republicans forcing us to default on the debt would lead to a self-inflicted wound that would take our economy over a cliff.
https://t.co/x0anA9Gjk7"
"I ran on my Build Back Better Agenda. I said it was time to build an economy that looks out from Scranton — instead of looking down from Wall Street.

It’s what 81 million Americans — the most votes in history — were supporting when they supported me.

Now it’s time to deliver."
"My message to Republicans: If you don't want to help save the country, get out of the way. https://t.co/5Um4dL0XO8"
Republicans won't vote to raise the debt limit to cover their own policies under the previous administration. It’s reckless and dangerous. https://t.co/qXu0jlcQbf
"During National Domestic Violence Awareness and Prevention Month, we come together to reaffirm our commitment to ending domestic violence and supporting survivors. We must work to strengthen VAWA and create a society where all people can thrive without fear of violence or abuse."
"My Build Back Better Agenda and the Bipartisan Infrastructure Deal will spur economic growth – creating and supporting 4 million jobs a year.
 
As we continue our economic recovery, we can’t afford not to seize this opportunity."
"This week, I’ve been working closely with leaders in Congress to pass my Build Back Better Agenda and Bipartisan Infrastructure Deal. This is what we were elected to do and we will get it done. https://t.co/weOTcyW6M6"
We are going to deliver for the American people. https://t.co/w5lBtYCUoq
Let me be clear: No hardworking American should be paying more in taxes than entire tech or oil companies. It’s long past time corporations pay their fair share.
"We have a path to usher in a new era of economic growth that benefits everybody, not just those at the top, with the Build Back Better Agenda and Bipartisan Infrastructure Deal."
My Build Back Better Agenda and the Bipartisan Infrastructure Deal are overwhelmingly supported by the American people. We are working to get this done. https://t.co/p5lcLcTHgV
"The Bipartisan Infrastructure Deal and the Build Back Better Agenda will create good-paying jobs and lower costs for families. 

Together they will grow the economy for everybody."
"This is the moment to make sure all of us—not just the wealthy few at the top—are dealt in and share the benefits of a growing economy. This is our opportunity to not just build back, but build back better for all Americans."
"Our Build Back Better Agenda will strengthen our economy by lowering taxes on the working and middle class, and reducing the cost of child care, housing, and higher education.

We will grow our economy from the bottom up and the middle out."
"As my friend, American hero Representative John Lewis, reminded us shortly before he passed, 'Democracy is not a state. It is an act.’ This National Voter Registration Day, and every day, we are committed to defending, strengthening, and expanding the sacred right to vote."
"Last year, 55 of the largest corporations paid zero dollars in federal income taxes on over $40 billion of profits.

It’s time for big corporations to finally pay their fair share."
"We have the power to build the country we hope to leave to our children and grandchildren—and it starts at the ballot box.

On this National Voter Registration Day, check that your voter registration status is up to date at https://t.co/Hy8C4n0lUk."
"Today I got my COVID-19 booster shot—and just like my first and second dose, it was safe and easy. 

Get vaccinated. Together, can we save lives and beat this virus. https://t.co/gtNAQqmOoj"
The wealthy don’t need another tax cut. Our Build Back Better agenda will create an economy that works for those who built America: the middle class.
We need to reward work in this country—not just wealth.
"Join @DrBiden and @TheDemocrats for a virtual town hall tonight to discuss our Build Back Better Agenda, upcoming elections, and what Democrats need to do to win in 2022. RSVP now→
https://t.co/AotPstgKgL"
I’ll be getting my COVID-19 booster shot — and I encourage everyone who’s eligible to get theirs as well. https://t.co/l6Gmo0G8OO
"Over 182 million Americans have already done the right thing and are fully vaccinated as of today.  

To the other 70 million eligible Americans who have yet to get their first shot: get vaccinated. It can save your life. https://t.co/V5pz14zBQP"
"The families of our fallen men and women in uniform understand the true and painful price of freedom — coping with loss and unspeakable grief. Today, on Gold Star Mother’s and Family’s Day, we recognize their enduring pain and honor their resilience."
"Millionaires and billionaires are paying a lower tax rate than teachers and firefighters. We’re going to restore fairness to the tax code, give working people a much-needed tax cut, and make the investments that will grow our economy for years to come."
"Our Build Back Better Agenda will cut taxes for the middle class, lower costs for working families, create more jobs, and sustain economic growth for years to come. 

And the most important part? No one making under $400,000 will pay a penny more in taxes."
"If you don’t qualify for the booster, or you got the Moderna and Johnson &amp; Johnson vaccines: if you’re fully vaccinated, you’re highly protected from severe illness even if you get COVID-19. https://t.co/1FbMCy9san"
"Climate change is all around us. From hurricanes and unprecedented flooding to historic wildfires, we’ve seen its effects firsthand all summer. 

We have a chance to stop climate change’s worst effects, but we have to act right now. We must pass our Build Back Better Agenda."
"We’ve made so much progress during the past eight months of this pandemic, and now we face a critical moment. We have the tools and we have the plan—we just have to finish the job together as one nation. 

Please, get vaccinated."
"While typical working Americans pay their taxes, the top 1% evade an estimated $160 billion in taxes each year.
 
It’s wrong—and it’s past time the ultra-wealthy and corporations paid their fair share."
The majority of Americans who were fully vaccinated with the Pfizer vaccine are now eligible to receive a booster shot six months after they've received their second shot. https://t.co/6vVAhppz8u
"For too long, our economy has worked great for those at the top, while the hardworking people who built this country have been cut out of the deal. Our Build Back Better Agenda will deal working people back in."
"Folks, we’re facing an urgent choice: do we keep an economy that serves the wealthiest and biggest corporations—or finally give middle class families a fair shot?

Our Build Back Better agenda is our moment to prove to the American people that their government works for them."
"The majority of Americans who were fully vaccinated with Pfizer can receive a booster shot at least 6 months after their second shot. This includes people over 65, those with underlying medical conditions, and those in frontline jobs."
The Bipartisan Infrastructure Deal is a blue-collar blueprint to rebuild America that will help make our historic economic recovery a historic long-term boom.
"Our Build Back Better Agenda will bring down the everyday costs that have for years been taking a bigger and bigger bite out of middle-class families’ incomes: health care, prescription drug costs, child care, education, housing, or caring for an elderly relative or loved one."
"As we fight COVID-19 here at home, we need to continue our efforts overseas. That’s why today, I announced we’re increasing our total vaccine donation to over 1.1 billion doses — more than every other country combined.
 
That’s American leadership on the global stage."
"We stand at an inflection point in history. The United States intends to work with partners and allies to answer these questions and help lead the world toward a more peaceful, prosperous future for all people. https://t.co/3JYwybRezw"
"As we pursue diplomacy across the board, the U.S. will champion the democratic values that go to the very heart of who we are as a nation and a people—freedom, equality, opportunity, and a belief in the universal rights of all people. 

It's stamped into our DNA as a nation."
"For the first time in 20 years, the United States is not at war. We’ve turned the page.

All the unmatched strength, energy, commitment, will, and resources of our nation are now fully and squarely focused on what’s ahead of us, not what was behind. https://t.co/4n3HlIiUlY"
"As we recover from this crisis, we must put in place a long-term plan to increase opportunities with better jobs and higher wages; a plan that will lower the everyday costs that strain our budgets and our nation’s families.

Our Build Back Better Agenda will get it done."
"It was an honor to address the UN General Assembly this morning. We stand at an inflection point in history, and the United States is committed to working with our allies and partners to tackle the greatest challenges of our time.

We will build a better future — together. https://t.co/M7xAx72PqE"
"The evidence is clear: climate change poses an existential threat. If we don't stay below 1.5°C of global temperature rise, we're in deep trouble.  

We need to build back better by investing in clean energy, cutting emissions, and fighting climate change head on."
"This summer alone, over 100 million Americans and the communities they call home have been affected by extreme weather.  

We can’t just rebuild, we have to build back better. We have to invest in climate resilience to protect our communities and work to cut carbon emissions."
"We have the tools to put this pandemic behind us, but we all have to do our part. If you haven’t yet, please get vaccinated. And if you’ve gotten vaccinated, reach out to family and friends who haven’t. 

Let’s finish this once and for all."
"Our Build Back Better Agenda will invest in working families by cutting taxes, lowering prescription drug prices and health care costs, and reducing the cost of child care. 

We’ll build our economy from the bottom up and middle out."
"Past presidents have cut taxes for the wealthy and biggest corporations with the promise of economic growth.

It doesn't work.

The ultra-wealthy and corporations must pay their fair share—which will lower costs for the middle class."
"Our Build Back Better Agenda is a historic investment in middle-class families. It will be paid for by reforming the tax code to make sure the wealthiest Americans and largest corporations pay their fair share.

No one earning under $400,000 will pay a penny more in taxes."
Virtually all of the COVID deaths and hospitalizations are from unvaccinated people. Get your shot.
"We can build an economy that gives working people a fair shot. 
We can restore some sanity and fairness to our tax code. 
We can make the investments that we know are long overdue in this nation. 

That's exactly what my Bipartisan Infrastructure Plan does."
